551096,2,工艺,极具工艺之美,[],客厅以白色和浅灰色为基调，新古典的石膏造型搭配背景墙的石雕设计，极具工艺之美；胡桃木色鱼骨纹路地板与中性色的窗帘组合，形成空间的沉静，而经典祖母绿丝绒沙发，搭配现代经典造型的千鸟格单人沙发和灰色绒面弧形榻凳，营造大气雅致韵味，古典之中，不乏现代时尚气息。
551096,3,地板,胡桃木色鱼骨纹路地板与中性色的窗帘组合,[],客厅以白色和浅灰色为基调，新古典的石膏造型搭配背景墙的石雕设计，极具工艺之美；胡桃木色鱼骨纹路地板与中性色的窗帘组合，形成空间的沉静，而经典祖母绿丝绒沙发，搭配现代经典造型的千鸟格单人沙发和灰色绒面弧形榻凳，营造大气雅致韵味，古典之中，不乏现代时尚气息。
551096,3,窗帘,胡桃木色鱼骨纹路地板与中性色的窗帘组合,[],客厅以白色和浅灰色为基调，新古典的石膏造型搭配背景墙的石雕设计，极具工艺之美；胡桃木色鱼骨纹路地板与中性色的窗帘组合，形成空间的沉静，而经典祖母绿丝绒沙发，搭配现代经典造型的千鸟格单人沙发和灰色绒面弧形榻凳，营造大气雅致韵味，古典之中，不乏现代时尚气息。
551096,4,空间,形成空间的沉静,['沉静'],客厅以白色和浅灰色为基调，新古典的石膏造型搭配背景墙的石雕设计，极具工艺之美；胡桃木色鱼骨纹路地板与中性色的窗帘组合，形成空间的沉静，而经典祖母绿丝绒沙发，搭配现代经典造型的千鸟格单人沙发和灰色绒面弧形榻凳，营造大气雅致韵味，古典之中，不乏现代时尚气息。
551096,6,单人,搭配现代经典造型的千鸟格单人沙发和灰色绒面弧形榻凳,['灰色'],客厅以白色和浅灰色为基调，新古典的石膏造型搭配背景墙的石雕设计，极具工艺之美；胡桃木色鱼骨纹路地板与中性色的窗帘组合，形成空间的沉静，而经典祖母绿丝绒沙发，搭配现代经典造型的千鸟格单人沙发和灰色绒面弧形榻凳，营造大气雅致韵味，古典之中，不乏现代时尚气息。
551097,1,厨房,小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间,[],"客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551097,1,墙体,小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间,[],"客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551097,3,餐厅,客餐厅的门都采用通高的形式,[],"客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551097,3,门,客餐厅的门都采用通高的形式,[],"客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551097,6,墙面, 与白色和豆绿色的拼接墙面形成独有的结构,"['白色', '绿色']","客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551097,6,结构, 与白色和豆绿色的拼接墙面形成独有的结构,"['白色', '绿色']","客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551097,7,结构,散发着结构美学,[],"客餐过道，小鹿头天然贝壳石英挂钟壁在次卧与厨房的墙体中间，填补了空白；客餐厅的门都采用通高的形式，上门头板抽缝饰面，拉伸了整体层高， 与白色和豆绿色的拼接墙面形成独有的结构，散发着结构美学。
"
551098,1,餐厅,便是餐厅,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,2,客厅,与客厅贯通,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,4,金属,金属拉丝灯具均中和了空间挑高,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,4,灯具,金属拉丝灯具均中和了空间挑高,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,4,空间,金属拉丝灯具均中和了空间挑高,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,6,石膏,复古石膏造型叠级与客厅形成一体,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,6,客厅,复古石膏造型叠级与客厅形成一体,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551098,7,空间,令空间散发着古典气息,[],打开入户门，便是餐厅，与客厅贯通，保留原有的层高，金属拉丝灯具均中和了空间挑高，并点缀出工业感；复古石膏造型叠级与客厅形成一体，令空间散发着古典气息。
551099,0,餐厅,餐厅取消靠南侧的一面墙,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,0,墙,餐厅取消靠南侧的一面墙,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,2,柜体,柜体分色处理,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,3,吊柜,吊柜下口内置灯带,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,3,灯带,吊柜下口内置灯带,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,5,墙面,墙面灰色凹凸釉面的长条面包砖,['灰色'],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,5,砖,墙面灰色凹凸釉面的长条面包砖,['灰色'],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,7,空间,为空间增加造型美学,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,8,餐桌椅,现代餐桌椅组合大气时尚,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,9,烛台,搭配桌上的烛台、玻璃花瓶等让就餐时光更特别,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,9,玻璃,搭配桌上的烛台、玻璃花瓶等让就餐时光更特别,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551099,9,花瓶,搭配桌上的烛台、玻璃花瓶等让就餐时光更特别,[],餐厅取消靠南侧的一面墙，设置餐边柜，柜体分色处理，吊柜下口内置灯带，更具层次感，墙面灰色凹凸釉面的长条面包砖，以人字形铺贴，为空间增加造型美学；现代餐桌椅组合大气时尚，搭配桌上的烛台、玻璃花瓶等让就餐时光更特别。
551100,0,书房,书房铺贴的木地板,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,0,木地板,书房铺贴的木地板,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,1,老房子,结合老房子里的书柜和新购的胡桃木书桌,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,1,书柜,结合老房子里的书柜和新购的胡桃木书桌,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,1,书桌,结合老房子里的书柜和新购的胡桃木书桌,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,4,吊顶,吊顶涂灰,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,5,墙面,墙面留白,[],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,6,窗帘,香槟金窗帘搭配白色纱幔,['白色'],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551100,6,纱幔,香槟金窗帘搭配白色纱幔,['白色'],书房铺贴的木地板，结合老房子里的书柜和新购的胡桃木书桌，搭配出复古的味道，更为沉稳；吊顶涂灰，墙面留白，香槟金窗帘搭配白色纱幔，添置了一份中性的温和，每一处摆设都具有怀旧的味道，不失温情。
551101,0,空间,虽然空间有限,['有限'],虽然空间有限，却十分温馨有韵味，床背与窗帘选用橙色与鹅黄搭配，色彩层次之间，造就复古时尚；床头柜上的石雕艺术品和玻璃台灯、精致小巧的软装摆件赋予生活更多风趣。
551101,2,床,床背与窗帘选用橙色与鹅黄搭配,['橙色'],虽然空间有限，却十分温馨有韵味，床背与窗帘选用橙色与鹅黄搭配，色彩层次之间，造就复古时尚；床头柜上的石雕艺术品和玻璃台灯、精致小巧的软装摆件赋予生活更多风趣。
551101,2,窗帘,床背与窗帘选用橙色与鹅黄搭配,['橙色'],虽然空间有限，却十分温馨有韵味，床背与窗帘选用橙色与鹅黄搭配，色彩层次之间，造就复古时尚；床头柜上的石雕艺术品和玻璃台灯、精致小巧的软装摆件赋予生活更多风趣。
551102,1,花鸟,花鸟壁纸点缀非对称的复古装饰画,[],主卧是父母房，花鸟壁纸点缀非对称的复古装饰画，自然而然营造出一股文艺的气息；L形大飘窗让阳光透过唯美“珍珠蕾丝提花纱帘”，重塑内心和灵魂的美好，黄色的窗帘成为空间的点睛之色，缓解了灰色调的乏味，与一器一物，塑造空间的现代古典之美。
551102,1,壁纸,花鸟壁纸点缀非对称的复古装饰画,[],主卧是父母房，花鸟壁纸点缀非对称的复古装饰画，自然而然营造出一股文艺的气息；L形大飘窗让阳光透过唯美“珍珠蕾丝提花纱帘”，重塑内心和灵魂的美好，黄色的窗帘成为空间的点睛之色，缓解了灰色调的乏味，与一器一物，塑造空间的现代古典之美。
551102,5,窗帘,黄色的窗帘成为空间的点睛之色,['黄色'],主卧是父母房，花鸟壁纸点缀非对称的复古装饰画，自然而然营造出一股文艺的气息；L形大飘窗让阳光透过唯美“珍珠蕾丝提花纱帘”，重塑内心和灵魂的美好，黄色的窗帘成为空间的点睛之色，缓解了灰色调的乏味，与一器一物，塑造空间的现代古典之美。
551102,5,空间,黄色的窗帘成为空间的点睛之色,['黄色'],主卧是父母房，花鸟壁纸点缀非对称的复古装饰画，自然而然营造出一股文艺的气息；L形大飘窗让阳光透过唯美“珍珠蕾丝提花纱帘”，重塑内心和灵魂的美好，黄色的窗帘成为空间的点睛之色，缓解了灰色调的乏味，与一器一物，塑造空间的现代古典之美。
551102,8,空间,塑造空间的现代古典之美,[],主卧是父母房，花鸟壁纸点缀非对称的复古装饰画，自然而然营造出一股文艺的气息；L形大飘窗让阳光透过唯美“珍珠蕾丝提花纱帘”，重塑内心和灵魂的美好，黄色的窗帘成为空间的点睛之色，缓解了灰色调的乏味，与一器一物，塑造空间的现代古典之美。
551103,5,窗帘,白色皮革与原木色结合的床架、简约素雅的床饰、藏蓝色花纹窗帘,"['白色', '原木色', '素雅', '藏蓝色']",爷爷奶奶的房间，用色则偏向宁静素雅，以白为主，以净为辅，力求做到简静；白色皮革与原木色结合的床架、简约素雅的床饰、藏蓝色花纹窗帘，沉稳而端庄，很是沉静安谧。
551104,0,厨房,厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感,"['白色', '简单']",厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,0,墙面,厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感,"['白色', '简单']",厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,0,砖石,厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感,"['白色', '简单']",厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,1,地砖,而深灰色地砖奠定了空间的沉静,"['深灰色', '沉静']",厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,1,空间,而深灰色地砖奠定了空间的沉静,"['深灰色', '沉静']",厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,2,橱柜,橱柜同样做分色处理,[],厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,4,吊柜,吊柜选用白色亮面亚克力材质柜门,['白色'],厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,4,材质,吊柜选用白色亮面亚克力材质柜门,['白色'],厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,5,门框,黑色把手与门框镶嵌一体,['黑色'],厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551104,7,厨房,打造出简洁和利落的厨房,['简洁'],厨房的墙面用白砖和白色灰纹砖石来铺贴出简单的天然质感，而深灰色地砖奠定了空间的沉静；橱柜同样做分色处理，下柜选用深色木纹饰面板点缀金色把手，吊柜选用白色亮面亚克力材质柜门，黑色把手与门框镶嵌一体，更加便于平日的清洁打理，打造出简洁和利落的厨房。
551105,0,卫生间,卫生间干湿分离,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,1,材质,洗漱柜材质跟餐边吊柜统一,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,1,吊柜,洗漱柜材质跟餐边吊柜统一,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,2,墙砖,墙砖选用六边形小长砖,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,2,砖,墙砖选用六边形小长砖,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,4,砖石,砖石的绿色光泽令整个盥洗区干净清新,"['绿色', '干净', '清新']",卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,5,墙纸,上方墙纸装饰,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,5,装饰,上方墙纸装饰,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551105,8,空间,成就了空间的现代古典艺术,[],卫生间干湿分离，洗漱柜材质跟餐边吊柜统一，墙砖选用六边形小长砖，贴到1250mm高度，砖石的绿色光泽令整个盥洗区干净清新，上方墙纸装饰，层次感更加强烈，搭配现代感十足的盥洗柜，成就了空间的现代古典艺术。
551106,0,卫生间,卫生间因玻璃淋浴房解决了干湿问题,[],"卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"
551106,0,玻璃,卫生间因玻璃淋浴房解决了干湿问题,[],"卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"
551106,0,淋浴房,卫生间因玻璃淋浴房解决了干湿问题,[],"卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"
551106,1,墙砖,白色墙砖选用大理石,['白色'],"卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"
551106,1,大理石,白色墙砖选用大理石,['白色'],"卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"
551106,2,纹理,其自然纹理干净纯粹,"['干净', '纯粹']","卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"
551106,3,百叶窗,加装百叶窗帘确保隐私,[],"卫生间因玻璃淋浴房解决了干湿问题，白色墙砖选用大理石，其自然纹理干净纯粹，加装百叶窗帘确保隐私，给主人一个惬意而原始感十足的沐浴时光。
"

551067,0,客厅,客厅的空间干净利落,[],客厅的空间干净利落，采用双侧灯光吊顶，提升空间的层次与氛围，方正而宽敞；采用大理石饰面作为电视背景墙，细腻流畅的花纹，自带天然美感，而储物柜与房门同色带来视觉上的平衡，令整个空间中性之中蕴藏着温婉。
551067,0,空间,客厅的空间干净利落,[],客厅的空间干净利落，采用双侧灯光吊顶，提升空间的层次与氛围，方正而宽敞；采用大理石饰面作为电视背景墙，细腻流畅的花纹，自带天然美感，而储物柜与房门同色带来视觉上的平衡，令整个空间中性之中蕴藏着温婉。
